OBJECTID,Type,Status,Facility Name,Comment,GlobalID,CountAttachments,AttachID,x,y
489,Accessible Parking Space,Active,Lake Ontario Park,,6bcdc581-2ff2-4812-8999-a2f5e3429fb4,0,,-8519303.3975,5499122.069
490,Accessible Parking Space,Active,Lake Ontario Park,,ab678a3d-db4a-448c-9183-44ce0f2c4a5c,1,776,-8519304.8455,5499115.333
491,Accessible Parking Space,Active,Lake Ontario Park,,72a81319-3bf1-4121-819b-b2eed12a8fd2,1,777,-8519306.0483,5499111.2653
492,Accessible Parking Space,Active,Lake Ontario Park,,4d6a97cd-c0da-4780-97ae-976fa98d929a,1,778,-8519306.6045,5499104.1511
493,Sidewalk Curb Cut,Active,Lake Ontario Park,,00903b2f-6dde-4722-b8a2-b746ad17b5bc,1,779,-8519310.6148,5499108.3187
494,Sidewalk Curb Cut,Active,Lake Ontario Park,,8bf7909f-f669-4782-9230-404b5a5ba3fb,1,780,-8519326.0046,5499111.0895
495,Sidewalk Curb Cut,Active,Lake Ontario Park,,2963e58f-1205-4b78-98aa-50f6c334d62e,1,781,-8519324.4295,5499121.5772
496,Sidewalk Curb Cut,Active,Lake Ontario Park,,dd6b4449-35cd-495f-904c-92b01b7856ab,0,,-8519308.8596,5499119.6978
498,Accessible Pathway,Active,Lake Ontario Park,,f9a424ff-5107-4778-ada1-8057e16e7b0e,1,783,-8519304.8441,5499199.9864
499,Pedestrian Crossing,Active,Lake Ontario Park,,a73542b9-fcaf-4b27-a17f-69d415aa76bf,1,784,-8519304.0602,5499205.4277
500,Accessible Pathway,Active,Lake Ontario Park,,45e8a6fa-8dde-46e8-9e5e-644030d3720d,0,,-8519295.7711,5499272.6746
501,Pedestrian Crossing,Active,Lake Ontario Park,,3254d8d1-cde1-4432-99fa-320cd1c83bd5,0,,-8519294.0921,5499298.7536
502,Passenger Drop Off,Active,Lake Ontario Park,,0a2bb039-c197-4869-9ddd-d94ebbd71631,0,,-8519320.1199,5499094.6734
507,Barrier-Free Routes,Active,Lake Ontario Park,,aa1cce32-c8bf-4c8c-ba0e-1978967fd152,0,,-8519316.4909,5498934.9577
508,Barrier-Free Routes,Active,Lake Ontario Park,,625788e7-0cf5-40eb-8c4d-237ac8710d95,0,,-8519331.969,5498916.0213
509,Accessible Table,Active,Lake Ontario Park,,a746abf0-0533-458e-a7c6-bcdac9513c9c,1,789,-8519271.9516,5498903.1827
510,Accessible Table,Active,Lake Ontario Park,,896d147e-85a9-4703-a017-459ff1d47bc1,2,790,-8519286.1861,5498904.6432
511,Ramp,Active,Breakwater Park,Ramp to rock beach,4d8f4338-4741-4fa3-b8fa-fde4efc6c88f,2,893,-8516212.5609,5499665.0208
512,Accessible Pathway,Active,Breakwater Park,Accessible bridge to pier,6146dfc2-284d-470d-98c6-28d85bbd28c6,1,895,-8516137.8362,5499673.3975
513,Accessible Bench,Active,Breakwater Park,,ce4236be-7c07-4949-b45b-fa5863976028,1,896,-8516170.5826,5499643.8866
514,Accessible Table,Active,Breakwater Park,,a3a7a1fa-d244-41ed-b82e-907cc3587698,1,897,-8516177.0513,5499642.7319
515,Accessible Table,Active,Breakwater Park,,02676349-7132-4001-9154-3214d3c1d17e,1,898,-8516190.4256,5499640.1183
516,Accessible Bench,Active,Breakwater Park,,3b87421a-fc1f-40d5-8359-4796c1d0ff2d,1,899,-8516183.3618,5499640.988
517,Accessible Pathway,Active,Breakwater Park,,5ec8abf3-8c29-46cb-9300-bf708d1f4a46,1,900,-8516190.3472,5499684.373
518,Accessible Pathway,Active,Breakwater Park,,8d4afa78-3fbf-42ec-8963-617c5eb9c230,1,901,-8516137.1034,5499735.7208
519,Accessible Bench,Active,Breakwater Park,,4d68789a-53d0-47e0-bc57-7a0cc8db4271,1,902,-8516128.5258,5499877.4709
520,Accessible Pathway,Active,Breakwater Park,,e34a52a4-a167-4b9c-bb7a-1c2304ed8a30,1,903,-8516181.583,5499853.6056
521,Accessible Pathway,Active,Breakwater Park,,822b968a-a1d5-483e-8c96-a88045e53e40,1,904,-8516098.7671,5499830.852
522,Accessible Pathway,Active,Breakwater Park,,484e269e-8710-4bdf-b6dd-5b364f103d89,1,905,-8516115.8093,5499891.9129
525,Accessible Pathway,Active,Breakwater Park,,fb9754e5-2b86-47f0-be69-74ce152d91b5,1,908,-8516047.8667,5499908.3546
526,Sidewalk Curb Cut,Active,Breakwater Park,,a9037d33-11ea-475e-8fd7-ca8c948f4a9b,1,909,-8516049.6528,5499915.9935
527,Sidewalk Curb Cut,Active,Breakwater Park,,61d2a246-276f-4c8d-a979-9d5ef6e76ffc,0,,-8516117.6589,5499904.3855
528,Sidewalk Curb Cut,Active,Breakwater Park,,6ab0bee0-8374-4194-9206-c570faf1009a,1,910,-8516172.1518,5499879.7045
529,Pedestrian Crossing,Active,Breakwater Park,,e2aea102-48ce-4603-be7c-77720c0eda5d,1,911,-8515889.392,5499944.0924
530,Pedestrian Crossing,Active,Breakwater Park,,bc667c6c-449f-40b7-95e6-a89f39f44bd0,1,912,-8515864.3794,5499947.5109
531,Audible Traffic Control,Active,Breakwater Park,Controlled by traditional traffic signals to provide a pedestrian the right-of-way to cross the street.,143886d4-a864-4e75-95ac-46442cd105a7,1,913,-8515889.9811,5499935.9411
532,Audible Traffic Control,Active,Breakwater Park,these let people with visual or visual and hearing impairments know when they have the right-of-way to cross at a signalized intersection.,33aad9c3-f9b4-4d87-90ab-fbe09a0af7b7,1,914,-8515863.1458,5499940.503
533,Accessible Pathway,Active,Breakwater Park,,eef6c8a9-fd11-46bb-a1d7-50f97d039a4e,1,915,-8515850.4444,5499931.4852
535,Accessible Pathway,Active,Breakwater Park,,42bb80d7-66ed-457c-a515-3e25a6644340,0,,-8515784.2257,5499919.747
536,Accessible Pathway,Active,Breakwater Park,,da70531e-3d84-415e-bed7-a06f8bb3e690,1,916,-8515738.8597,5499939.4486
537,Sidewalk Curb Cut,Active,Breakwater Park,,f6c3594d-a08b-47dd-879d-8785f3f5c2b2,1,917,-8515746.1459,5499954.8561
538,Sidewalk Curb Cut,Active,Breakwater Park,,4d6e47ef-1243-4a8c-9721-72d6b8195f3f,1,918,-8515733.2711,5499956.5719
539,Accessible Pathway,Active,Breakwater Park,,0dd3bad0-169a-457e-b8ee-a9bde3a083ac,0,,-8515654.3915,5499938.0342
540,Accessible Pathway,Active,Breakwater Park,,1cdb738a-8363-4100-be1c-c54ebb8d15d7,1,919,-8515404.4599,5499982.9357
543,Sidewalk Curb Cut,Active,Breakwater Park,,3700c0fa-b697-4520-b3fc-e1d771233899,1,922,-8515391.696,5500004.3218
544,Accessible Pathway,Active,Breakwater Park,,0c7e235b-903d-4487-bd7f-545801b7a17d,1,923,-8515470.2846,5499956.7196
546,Accessible Bench,Active,Breakwater Park,,c3ada3db-00ca-4d36-a936-083242f313b5,0,,-8515535.6154,5499956.1173
548,Accessible Bench,Active,Breakwater Park,,f0be7133-f288-4076-a40b-361f5e5a0f75,1,924,-8516013.5195,5499895.935
549,Accessible Bench,Active,Breakwater Park,,1db31bda-d8a0-4b45-a07f-deae58ef7d9e,1,925,-8515935.4018,5499905.754
552,Accessible Bench,Active,Breakwater Park,,3249e648-7cb4-4b65-9c84-9a677800674a,1,926,-8515665.4972,5499940.4213
555,Accessible Mens Washroom,Active,Lake Ontario Park,,0c61f41f-a17f-46ac-ad90-cff388394081,1,792,-8519335.9825,5498912.4778
556,Accessible Womens Washroom,Active,Lake Ontario Park,,0148abad-d9d1-494f-ad13-70a30b2509eb,1,793,-8519335.8592,5498916.4265
563,Accessible Bench,Active,Lake Ontario Park,,36b39044-b8c8-4f07-859d-2bf2553a3c29,0,,-8519360.6385,5498948.3241
564,Accessible Bench,Active,Lake Ontario Park,,e425fa00-7cd0-4292-ab51-28bfc96fbd82,0,,-8519365.5712,5498949.2184
565,Accessible Bench,Active,Lake Ontario Park,,b252af31-724f-4d07-bdf3-ffbc1efd8295,1,797,-8519389.5044,5498967.3193
566,Accessible Bench,Active,Lake Ontario Park,,7b1e58ea-893c-426b-b13c-0d4536883181,1,798,-8519387.0089,5498981.1786
567,Accessible Bench,Active,Lake Ontario Park,,0e9c37a6-77fc-4210-899e-b6a3684b9a88,1,799,-8519384.357,5498997.2114
568,Accessible Bench,Active,Lake Ontario Park,,4ad007f7-8d55-42db-a88b-f5abc5ed2290,1,800,-8519390.5481,5498928.2297
569,Accessible Bench,Active,Lake Ontario Park,,21cdaadb-5a1f-4c54-840b-5fd0e49c8cd1,1,801,-8519387.4871,5498901.0566
570,Accessible Table,Active,Lake Ontario Park,,c91ae441-0b8d-476f-b5ef-e6b2ba772e1b,1,802,-8519349.96,5498998.052
571,Accessible Table,Active,Lake Ontario Park,,9e11de5a-71b9-4069-af51-62ea43041440,1,803,-8519358.8315,5498999.2674
572,Accessible Pathway,Active,Lake Ontario Park,,14c82857-7610-4fb7-b7fb-cc24ad7145f3,1,804,-8519327.7238,5499050.1669
573,Accessible Pathway,Active,Lake Ontario Park,,46b38073-f2f8-4740-bddf-8b488e0562d9,1,805,-8519369.0364,5499008.7454
574,Accessible Pathway,Active,Lake Ontario Park,,eb2e4f77-3c6c-4b9b-bac8-dd99fd3777f4,0,,-8519393.1995,5499060.3874
575,Accessible Bench,Active,Lake Ontario Park,,17234134-6b16-4cf4-9682-2007400a7db4,1,806,-8519312.3361,5499083.26
576,Accessible Bench,Active,Lake Ontario Park,,6de8a6d3-ba61-4444-a616-89670dc5efd8,1,807,-8519330.3898,5499082.5524
577,Accessible Bench,Active,Lake Ontario Park,,9c4b4c65-480d-4620-ab69-c748fccc4c95,1,808,-8519381.4701,5499099.8499
578,Sidewalk Curb Cut,Active,Lake Ontario Park,,ce2a5c37-6b69-497a-a815-f68250637f98,1,809,-8519320.8211,5499090.1311
579,Accessible Bench,Active,Lake Ontario Park,,1cf0a9c1-a97a-471d-8757-aecdb0c53636,1,810,-8519470.6666,5498860.0669
580,Accessible Bench,Active,Lake Ontario Park,,dbaa5f86-dc3d-44a8-b5c3-4cd6b494c415,1,811,-8519445.478,5498800.8487
581,Accessible Bench,Active,Lake Ontario Park,,d985aa5b-8901-459a-9237-0356bf45af02,1,812,-8519448.4997,5498804.7387
582,Accessible Bench,Active,Lake Ontario Park,,086d41bf-3ce4-4da1-86b4-0433b902a4d4,1,813,-8519410.964,5498874.7497
583,Accessible Bench,Active,Lake Ontario Park,,9c7af462-1950-479a-b95b-bc219929f1bd,1,814,-8519406.8213,5498866.0958
584,Accessible Bench,Active,Lake Ontario Park,,07d5543e-331e-49a8-b788-0783edf42722,1,815,-8519396.9608,5498851.3332
585,Accessible Bench,Active,Lake Ontario Park,,c618ed36-17cf-40d3-a24e-a8bda0fd4f36,1,816,-8519392.3676,5498842.2436
589,Accessible Pathway,Active,Lake Ontario Park,,6326f6ae-a6e7-4d5f-9024-c267efe77c1d,0,,-8519475.9261,5498854.7396
590,Accessible Pathway,Active,Lake Ontario Park,,d0c3a703-5978-4ef7-9d3c-186af6e8e5f1,0,,-8519454.6683,5498806.0044
591,Accessible Pathway,Active,Lake Ontario Park,,57dcafdb-18b6-4e0b-b31b-451b804d1801,1,818,-8519481.6703,5498917.8243
593,Accessible Signage,Active,Lake Ontario Park,,f01d1b7e-637b-43fa-8106-3d5d6c07d850,1,819,-8519526.0787,5499045.6483
596,Accessible Signage,Active,Lake Ontario Park,,bd116157-2041-4353-b890-abf3ae9ddda0,1,820,-8519394.2615,5498864.8015
597,Accessible Bench,Active,Lake Ontario Park,,22e072e6-ea8c-45ec-a360-cd5716352da9,1,821,-8519357.3695,5498834.5119
598,Accessible Bench,Active,Lake Ontario Park,,0f77b4db-b1a0-4afc-8d6d-130d1a5a9c91,1,822,-8519335.5331,5498812.8204
599,Accessible Bench,Active,Lake Ontario Park,,b4eb3674-c196-4c48-833f-13492f472e67,1,823,-8519313.5256,5498792.5132
600,Accessible Pathway,Active,Lake Ontario Park,,66fad04d-1103-4b15-8670-5132e511ad19,1,824,-8519347.0625,5498819.5111
601,Accessible Pathway,Active,Lake Ontario Park,,b807b917-c84f-431a-98b6-e214da22d3bd,0,,-8519261.1257,5498766.2625
602,Accessible Pathway,Active,Lake Ontario Park,,2b308606-9eb3-4599-b809-70e904473e8f,2,825,-8519523.7829,5499027.9321
603,Accessible Pathway,Active,Lake Ontario Park,,5b550581-ca0a-486b-badc-5c89b8a1d960,1,827,-8519500.1681,5499026.9928
604,Accessible Pathway,Active,Lake Ontario Park,,b82d1712-fd2c-48c5-b208-87e55a575187,0,,-8519543.7213,5499084.9805
606,Accessible Pathway,Active,Lake Ontario Park,,2418ed34-ca1d-42bb-a66a-0fef49ac1f0a,2,831,-8519418.9485,5498923.487
607,Accessible Pathway,Active,Lake Ontario Park,,1ad343e9-3935-4b70-92c7-63ac0e429281,1,833,-8519399.0705,5498935.7969
608,Accessible Pathway,Active,Lake Ontario Park,,e492debd-e8ab-4008-b799-6dc0ed9dbfd8,0,,-8519375.0416,5498954.8932
609,Accessible Pathway,Active,Lake Ontario Park,,988743f2-b9d2-42cd-9c68-92185b822b23,1,834,-8519423.8848,5498990.7311
610,Accessible Pathway,Active,Lake Ontario Park,,c10e4758-3110-4e0d-b77e-b2ef70844dbd,0,,-8519455.1071,5499043.918
613,Accessible Pathway,Active,Lake Ontario Park,,df444ab0-57fb-4140-9723-198d32560e22,0,,-8519503.486,5499107.6369
614,Accessible Parking Space,Active,Lake Ontario Park,,52be5348-052f-426e-9b58-7d5689aa2657,0,,-8519586.6632,5499160.3036
615,Accessible Parking Space,Active,Lake Ontario Park,,85ffccb7-2f88-4227-a66e-cb2116b2dd69,0,,-8519588.9224,5499166.1195
616,Accessible Pathway,Active,Lake Ontario Park,,ec88f10c-2d76-4c0f-ab8d-90e88bed1aa5,0,,-8519606.203,5499308.2183
619,Accessible Signage,Active,Lake Ontario Park,,b6be852d-aaa3-48d4-aecf-72dee73243ed,0,,-8519303.962,5499426.5995
622,Sidewalk Curb Cut,Active,Lake Ontario Park,,de0f3c0c-07c0-44c5-9f89-6928eaf606df,0,,-8519281.8586,5499566.7258
623,Sidewalk Curb Cut,Active,Lake Ontario Park,,66f2a9ca-f27d-4a84-877f-dded019f55a1,0,,-8519305.9949,5499563.9065
625,Accessible Pathway,Active,Lake Ontario Park,,39234328-e04c-413c-87a8-29f90176515c,0,,-8519310.9489,5499523.5574
626,Accessible Pathway,Active,Lake Ontario Park,,c32cc4d4-c463-4fb0-94ad-47f780417c8e,1,837,-8519361.2122,5498877.3041
627,Automated Door Opener,Active,Lake Ontario Park,,1eab69b0-044c-411f-a9da-5fca8f26c782,1,838,-8519336.1643,5498914.7744
628,Sidewalk Curb Cut,Active,PumpHouse Museum,,839b8008-fbca-4ac1-b5a6-71389665dad4,2,1023,-8514241.5667,5500164.613
629,Accessible Family Washroom,Active,PumpHouse Museum,,e87c6789-01a8-4b5f-86bf-1f535f521df3,1,1025,-8514240.4461,5500167.2236
630,Automated Door Opener,Active,PumpHouse Museum,,de72264a-4b35-4300-aaa8-956e9adc546e,1,1026,-8514239.6966,5500166.5589
631,Accessible Parking Space,Active,PumpHouse Museum,,a38aaa16-4079-42f3-831e-30c73881fa1f,1,500,-8514276.9937,5500162.6753
632,Accessible Parking Space,Active,PumpHouse Museum,,e7daf796-3158-4289-a73c-4fdf2656eaf9,1,1027,-8514270.117,5500163.0467
633,Accessible Table,Active,PumpHouse Museum,,a0df0b8d-e54b-409a-90c7-6331270603f9,0,,-8514296.7295,5500122.1689
634,Sidewalk Curb Cut,Active,PumpHouse Museum,,891e9572-2bfe-4aa5-a694-f86a5a8c5204,1,1028,-8514272.5022,5500182.8617
635,Accessible Pathway,Active,PumpHouse Museum,,3fa1b857-a181-4339-8be2-5b66e86677e3,1,1029,-8514263.7498,5500195.1082
636,Accessible Pathway,Active,PumpHouse Museum,,610aa2af-0c63-486f-849d-79737acb1ba3,1,1030,-8514268.2239,5500214.8853
637,Entrance to Access Interior Elevator,Active,PumpHouse Museum,,8b1075ad-dc7b-41ae-a9f4-4d98f9a147fc,1,1031,-8514253.7723,5500204.1699
638,Automated Door Opener,Active,PumpHouse Museum,,b5991492-0ac0-4356-bbba-aa3697fb193c,1,1032,-8514254.6706,5500202.8586
639,Accessible Pathway,Active,City Park,,9e5f65b3-c2cc-416f-ac5c-cd0226bf2a07,1,970,-8514455.6399,5500290.9786
640,Accessible Pathway,Active,City Park,,7dcbc479-d5a3-4d4e-bc69-0c2c9ee21ad6,2,971,-8514451.8285,5500318.1838
641,Accessible Pathway,Active,City Park,,45269c39-05ea-44ec-a7d4-65617b78a14b,1,973,-8514555.7173,5500319.3797
642,Accessible Pathway,Active,City Park,,7574896d-646b-466c-b693-2b8fdf5d62cf,0,,-8514754.7488,5500313.9099
644,Accessible Pathway,Active,City Park,,7d99541b-7c5a-4cc6-bbaa-5bd2cc770979,1,975,-8514702.345,5500338.9158
645,Accessible Pathway,Active,City Park,,588de1ee-b9c8-42b1-9e84-15e2ac401378,1,976,-8514598.0155,5500578.8484
646,Accessible Pathway,Active,City Park,,f7a8cbcd-4b4e-4ed6-96ad-2a9698e081ec,1,977,-8514807.7725,5500161.3796
647,Accessible Pathway,Active,City Park,,8cb1169a-82fe-425e-b882-c933856fd53b,2,978,-8514761.6526,5500355.8452
648,Accessible Pathway,Active,City Park,,a2423cbd-3e31-4a81-be1a-ffa55f8ad642,1,980,-8514572.947,5500422.6772
649,Accessible Pathway,Active,City Park,,b8b32cb5-b402-49a0-83fa-a7aa5e2506bd,1,981,-8514565.5696,5500490.6523
650,Accessible Pathway,Active,City Park,,50b012af-5eb4-405b-8c97-b367df6c47b1,1,982,-8514680.0518,5500569.1663
651,Accessible Pathway,Active,City Park,,3d0d8db4-b72d-4e5a-869d-126affc8c683,0,,-8514847.1932,5500463.9432
652,Pedestrian Crossing,Active,City Park,,9c8ca665-702f-4c71-b93c-a0f04b246c9a,0,,-8514601.4194,5500638.0189
653,Pedestrian Crossing,Active,City Park,,acd1090d-27c0-40e5-a656-6424560300b3,0,,-8514587.6017,5500621.6179
654,Pedestrian Crossing,Active,City Park,,00f1e939-eef5-4bfc-bbd1-5c632267cc4b,1,983,-8514420.6802,5500297.7232
655,Pedestrian Crossing,Active,City Park,,c6d3e831-ed5b-48ce-8a20-c761bed25ed9,1,984,-8514417.0322,5500320.3617
656,Sidewalk Curb Cut,Active,City Park,,d8ef4499-b461-4263-9daf-ed54a6a5a805,1,985,-8514425.3441,5500310.9598
658,Sidewalk Curb Cut,Active,City Park,,d590e6df-e990-43ec-b056-ae87bbbb7a78,0,,-8514514.1526,5500491.4058
659,Sidewalk Curb Cut,Active,City Park,,6796edcd-4170-4702-b5c1-354682f8d5b6,1,986,-8514588.6711,5500615.4968
660,Sidewalk Curb Cut,Active,City Park,,1310e836-c3ff-4aa7-8062-f64504c6ca99,0,,-8514605.9564,5500633.315
661,Sidewalk Curb Cut,Active,City Park,,e36b1c60-6f3a-4e6e-b88a-31f47c315fb2,1,987,-8514768.5723,5500469.3873
662,Sidewalk Curb Cut,Active,City Park,,89be1c6a-57f0-42d2-af15-5b1a78307aae,1,988,-8514779.6384,5500479.0783
663,Sidewalk Curb Cut,Active,City Park,,4d730a2e-5c9b-4c5d-bb69-22247eee56ba,0,,-8514880.4416,5500395.1927
664,Sidewalk Curb Cut,Active,City Park,,e8860a71-6118-40e9-ac4b-9fba7dfc2876,1,989,-8514865.4157,5500108.0739
665,Sidewalk Curb Cut,Active,City Park,,23524a34-3591-41f7-af02-ff618b7ca63a,1,949,-8514841.6303,5500016.2472
666,Sidewalk Curb Cut,Active,City Park,,d08ef18a-52dc-4a32-be7a-ee63c20588c2,1,990,-8514744.9715,5500074.8669
667,Accessible Bench,Active,City Park,,a7afc86b-fda4-4c22-8f3b-4c42a38b5745,1,991,-8514567.1081,5500215.9777
668,Accessible Bench,Active,City Park,,a94399a1-2039-416d-83b7-d1718eed6b79,1,992,-8514645.2968,5500159.4955
669,Accessible Bench,Active,City Park,,79ba9926-88e9-4b2e-849e-981820f328ba,1,993,-8514528.2212,5500243.4748
672,Accessible Bench,Active,City Park,,8333bc1e-773b-467f-88e3-4ef91bd27a9d,2,996,-8514730.71,5500097.4608
673,Accessible Bench,Active,City Park,,06d1acf9-05ab-432d-8c4c-d8c7fd7b2a59,1,998,-8514842.6473,5500121.0788
674,Splash Pad,Active,City Park,Open May long weekend to mid-fall 9 a.m. to 9 p.m.,26b4e3a6-ffc3-4efb-82fb-7cd617ffccdf,1,999,-8514623.0806,5500363.4397
675,Accessible Bench,Active,City Park,,30caaf29-e048-48ee-bfd7-39495846f47d,1,1000,-8514639.0431,5500376.1007
676,Accessible Bench,Active,City Park,,abf0881c-3018-4dd8-920a-d6e9e48a1106,1,1001,-8514597.8457,5500361.4316
677,Accessible Bench,Active,City Park,,8ee185f2-5b28-482c-81ff-209d46c85480,1,1002,-8514589.5827,5500573.1643
678,Accessible Bench,Active,City Park,,44a47f84-f162-4c37-abea-348c5f1970ef,1,1003,-8514611.2643,5500577.1367
679,Accessible Bench,Active,City Park,,55519a36-d8de-4e49-9fd7-8c1a12926f29,1,1004,-8514609.7248,5500585.8238
680,Accessible Bench,Active,City Park,,b0973d8c-db9e-4dde-8f85-fb50a176d46a,1,1005,-8514604.547,5500597.2414
681,Accessible Bench,Active,City Park,,94dd1776-48d8-4c96-a458-f0ba8b30e149,1,1007,-8514586.5825,5500594.9037
682,Accessible Bench,Active,City Park,,4c525efa-cfbe-4f2b-8a91-0d1b008d94c7,1,1008,-8514582.6324,5500588.5366
684,Accessible Bench,Active,City Park,,54adfeca-0bf6-4005-b5e5-a12ebc41f6ed,1,1009,-8514639.9817,5500424.3541
685,Accessible Bench,Active,City Park,,1e3b2ecb-88a4-4ea0-8258-402bde6e0ff1,1,1010,-8514641.9095,5500429.0062
689,Accessible Bench,Active,City Park,,669d564e-7f25-4f3b-b3a2-cc7096758dfa,1,1014,-8514606.844,5500393.9965
692,Accessible Pathway,Active,City Park,,7bcfde51-9bc5-4354-a8a8-14ac0975b35a,0,,-8514722.0923,5500207.0566
698,Sidewalk Curb Cut,Active,INVISTA Centre,,6c409297-0762-4421-836f-efef4a38d32d,1,768,-8523575.513,5508212.693
699,Accessible Bench,Active,INVISTA Centre,,9a78d1f2-d84b-41d1-a4b1-2d39524f73dc,1,769,-8523410.1827,5508074.5747
700,Passenger Drop Off,Active,INVISTA Centre,,097d7795-bca4-4f7d-8ecd-695bef4ff1c8,1,770,-8523596.2068,5508060.4652
701,Sidewalk Curb Cut,Active,INVISTA Centre,,3d2e6a7f-8b52-4bdf-9a13-1075bc9f610e,1,771,-8523594.8833,5508060.7375
702,Sidewalk Curb Cut,Active,Molly McGlynn Park,,225d5183-cc2f-4bf5-aef3-14a3d5a96695,1,1401,-8510147.7191,5506665.7782
704,Accessible Pathway,Active,Artillery Park,,63066895-8e79-482f-a254-afffb5a06fa5,1,1169,-8514178.6747,5501706.7135
705,Automated Door Opener,Active,Memorial Centre & Outdoor Aqua Park,,03c250c4-a7f2-4c52-8a65-5146693aaadc,1,1306,-8515978.9602,5502515.5399
707,Accessible Table,Active,Memorial Centre & Outdoor Aqua Park,,22fb856f-fc12-446b-8648-a586d0caa661,3,1308,-8515842.7286,5502488.3036
708,Sidewalk Curb Cut,Active,City Hall,,80ce1c7d-8dbc-4134-8dc6-3045196f5920,1,1062,-8513885.4682,5501098.6044
710,Accessible Parking Space,Active,Breakwater Park,,061f5be3-1151-4bcd-a616-4c02241d481b,0,,-8516181.9108,5499938.9552
711,Accessible Parking Space,Active,Memorial Centre & Outdoor Aqua Park,,09843b38-06c5-424a-b255-43f14ec67ea3,1,1311,-8515727.6334,5502457.0533
713,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,8e6f9ca4-ac45-495c-8287-e81d663ff714,1,1312,-8515787.4597,5502523.2708
714,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,d6a607ce-de88-4cc3-a592-a27f4139b5bc,1,1313,-8515791.668,5502522.1081
715,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,df6f77c0-e0fb-4741-b9df-62da0cbc0b0e,1,1314,-8515813.0401,5502512.8335
716,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,dac8b789-2bf3-4623-8334-ae28239794b1,1,1315,-8515816.4563,5502511.3892
717,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,1d793c22-9b03-4c26-b1ea-4995dfd84006,1,1317,-8515810.3212,5502493.1434
718,Sidewalk Curb Cut,Active,Memorial Centre & Outdoor Aqua Park,,b4a6dc1f-4fdb-4ec2-ac60-2ce65aba8056,1,1318,-8515774.4936,5502556.6715
719,Sidewalk Curb Cut,Active,Memorial Centre & Outdoor Aqua Park,,2d6e86e1-b69c-4bd2-b52a-310ec717aa18,1,1319,-8515777.3947,5502602.6126
720,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,7a9c7e73-70e4-4ba2-a341-2667658d4900,1,1320,-8515787.8282,5502603.0139
721,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,d6593452-adf7-4443-8ffc-13b62458737f,1,189,-8515783.1665,5502590.0707
722,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,d07bc849-4490-4f69-b29d-7e03c07fad1c,1,1321,-8515845.1321,5502606.2083
723,Barrier-Free Routes,Active,Memorial Centre & Outdoor Aqua Park,,bd78bc86-94fe-486e-974e-18e9bd0d8c34,1,1322,-8515973.8189,5502602.0513
724,Barrier-Free Routes,Active,Memorial Centre & Outdoor Aqua Park,,5dbac6bc-160e-47d7-a3c2-6a108d8f1dba,1,1323,-8515991.402,5502606.1704
728,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,61653256-67b3-4362-bc48-f68fcd26e96d,1,1326,-8515739.6182,5502768.9485
729,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,b9bf4fd0-2025-412c-987b-8be845eb0cca,1,1327,-8515741.723,5502762.9879
730,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,cf29adf1-2d15-4894-a0a5-f1583f405f2e,1,1328,-8515740.728,5502755.6034
731,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,8b9886d0-2fd5-4738-b35f-3273262dfce6,1,1329,-8515737.4358,5502750.3584
732,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,0f4d212d-e201-4930-a67d-355e282fece2,1,1330,-8515747.3496,5502687.0077
733,Accessible Bench,Active,Memorial Centre & Outdoor Aqua Park,,64a69246-3e3a-4008-a236-91056efc1cc0,1,1331,-8515763.0355,5502657.11
735,Accessible Pathway,Active,Memorial Centre & Outdoor Aqua Park,,5255ca00-40eb-4fad-9193-c5fc1352fc4b,1,1332,-8515775.2448,5502638.8735
736,Accessible Table,Active,Ronald Lavallee Memorial Kiwanis Park,,495cdea0-902b-46d0-b28f-9066d86b121d,1,1341,-8515984.5103,5503528.5795
737,Accessible Bench,Active,Ronald Lavallee Memorial Kiwanis Park,,db603f09-fd28-43ea-9406-1d5a67a7961a,1,1342,-8516009.5062,5503554.7729
738,Sidewalk Curb Cut,Active,Richardson Beach Park,,b0d02e0b-5d12-4ad8-acf4-c000135b1dfb,1,967,-8514692.0212,5499905.705
739,Accessible Bench,Active,Richardson Beach Park,,8008d4e1-13ec-4cd2-a241-afa44274e579,1,968,-8514712.782,5499907.8866
741,Pedestrian Crossing,Active,Breakwater Park,Controlled crossing where drivers and cyclists must stop and yield to pedestrians intending to cross the road and wait for them to cross completely before continuing.,b6e946f2-1056-4e87-8bf7-0a644c649f6c,1,927,-8516175.7307,5499890.8585
742,Audible Traffic Control,Active,Breakwater Park,,5a564387-8854-4b68-9a69-911b037c8a8c,1,928,-8516174.5355,5499879.2372
